,Year,Song_Artist_Combined,dope,drip,woke,rizz,sus
2156,2018,"Havana, Camila Cabello ft. Young Thug",False,False,False,False,False
2157,2018,"Heaven, Kane Brown",False,False,False,False,False
2158,2018,"Here Comes Santa Claus (Down Santa Claus Lane), Gene Autry",False,False,False,False,False
2159,2018,"High Hopes, Panic! At The Disco",False,False,False,False,False
2160,2018,"Him & I, G-Eazy & Halsey",False,False,False,False,False
2161,2018,"Hooked, Dylan Scott",False,False,False,False,False
2162,2018,"Hotel Key, Old Dominion",False,False,False,False,False
2163,2018,"How Long, Charlie Puth",False,False,False,False,False
2164,2018,"Hurt You, The Weeknd feat. Gesaffelstein",False,False,False,False,False
2165,2018,"I Do, Cardi B ft. SZA",False,False,False,False,False
2166,2018,"I Fall Apart, Post Malone",False,False,False,False,False
2167,2018,"I Get The Bag, Gucci Mane ft. Migos",False,False,False,False,False
2168,2018,"I Like It, Cardi B, Bad Bunny & J. Balvin",False,False,False,False,False
2169,2018,"I Like Me Better, Lauv",False,False,False,False,False
2170,2018,"I Love It, Kanye West & Lil Pump",False,False,False,False,False
2171,2018,"I Thought About Killing You, Kanye West",False,False,False,False,False
2172,2018,"I Was Jack (You Were Diane), Jake Owen",False,False,False,False,False
2173,2018,"I Was Never There, The Weeknd feat. Gesaffelstein",False,False,False,False,False
2174,2018,"I'll Never Love Again, Lady Gaga",False,False,False,False,False
2175,2018,"I'm A Mess, Bebe Rexha",False,False,False,False,False
2176,2018,"I'm Upset, Drake",False,False,False,False,False
2177,2018,"IDGAF, Dua Lipa",False,False,False,False,False
2178,2018,"Idol, BTS ft. Nicki Minaj",False,False,False,False,False
2179,2018,"Imagine, Ariana Grande",False,True,False,False,False
2180,2018,"In My Blood, Shawn Mendes",False,False,False,False,False
2181,2018,"In My Feelings, Drake",False,False,False,False,False
2182,2018,"Is There More, Drake",False,False,False,False,False
2183,2018,"It's Beginning To Look A Lot Like Christmas, Perry Como & the Fontane Sisters",False,False,False,False,False
2184,2018,"It's The Most Wonderful Time Of The Year, Andy Williams",False,False,False,False,False
2185,2018,"Jaded, Drake",False,False,False,False,False
2186,2018,"Japan, Famous Dex",True,False,False,False,False
2187,2018,"Jingle Bell Rock, Bobby Helms",False,False,False,False,False
2188,2018,"Jocelyn Flores, XXXTENTACION",False,False,False,False,False
2189,2018,"Jumpsuit, twenty one pilots",False,False,False,False,False
2190,2018,"KOD, J. Cole",False,False,False,False,False
2191,2018,"Kamikaze, Eminem",False,False,False,False,False
2192,2018,"Keke, 6ix9ine, Fetty Wap & A Boogie Wit Da Hoodie",False,True,False,False,False
2193,2018,"Kevin's Heart, J. Cole",False,False,False,False,False
2194,2018,"Kika, 6ix9ine feat. Tory Lanez",False,False,False,False,False
2195,2018,"Killshot, Eminem",False,False,True,False,False
2196,2018,"King's Dead, Jay Rock, Kendrick Lamar, Future & James Blake",False,False,False,False,False
2197,2018,"Last Christmas, Wham!",False,False,False,False,False
2198,2018,"Leave Me Alone, Flipp Dinero",False,False,False,False,False
2199,2018,"Lemon, N*E*R*D & Rihanna",False,False,False,False,False
2200,2018,"Let It Fly, Lil Wayne ft. Travis Scott",False,False,False,False,False
2201,2018,"Let It Snow, Let It Snow, Let It Snow, Dean Martin",False,False,False,False,False
2202,2018,"Let Me Go, Hailee Steinfeld and Alesso feat. Florida Georgia Line & Watt",False,False,False,False,False
2203,2018,"Let You Down, NF",False,False,False,False,False
2204,2018,"Lie, NF",False,False,False,False,False
2205,2018,"Life Changes, Thomas Rhett",False,False,False,False,False
2206,2018,"Lights Down Low, MAX ft. gnash",False,False,False,False,False
2207,2018,"Like I Loved You, Brett Young",False,False,False,False,False
2208,2018,"Look Alive, BlocBoy JB ft. Drake",False,False,False,False,False
2209,2018,"Lose It, Kane Brown",False,False,False,False,False
2210,2018,"Lost In Japan, Shawn Mendes X Zedd",False,False,False,False,False
2211,2018,"Love Lies, Khalid & Normani",False,False,False,False,False
2212,2018,"Love., Kendrick Lamar ft. Zacari",False,False,False,False,False
2213,2018,"Lucid Dreams, Juice WRLD",False,False,False,False,False
2214,2018,"Lucky You, Eminem ft. Joyner Lucas",False,False,False,False,False
2215,2018,"MIA, Bad Bunny ft. Drake",False,False,False,False,False
2216,2018,"Mama, 6ix9ine feat. Nicki Minaj & Kanye West",False,False,False,False,True
2217,2018,"Marry Me, Thomas Rhett",False,False,False,False,False
2218,2018,"Meant To Be, Bebe Rexha & Florida Georgia Line",False,False,False,False,False
2219,2018,"Medicine, Queen Naija",False,False,False,False,False
2220,2018,"Mercy, Brett Young",False,False,False,False,False
2221,2018,"Mi Gente, J Balvin and Willy William ft. Beyonce",False,False,False,False,False
2222,2018,"Mine, Bazzi",False,False,False,False,False
2223,2018,"Mo Bamba, Sheck Wes",True,False,False,False,False
2224,2018,"Mob Ties, Drake",False,False,False,False,False
2225,2018,"Mona Lisa, Lil Wayne ft. Kendrick Lamar",False,False,False,False,False
2226,2018,"Money, Cardi B",False,True,False,False,False
2227,2018,"Moonlight, XXXTentacion",False,False,False,False,False
2228,2018,"Most People Are Good, Luke Bryan",False,False,False,False,False
2229,2018,"Motiv8, J. Cole",False,False,False,False,False
2230,2018,"MotorSport, Migos, Nicki Minaj & Cardi B",True,False,False,False,False
2231,2018,"NC-17, Travis Scott",False,True,False,False,False
2232,2018,"Narcos, Migos",True,False,False,False,False
2233,2018,"Natural, Imagine Dragons",False,False,False,False,False
2234,2018,"Never Be The Same, Camila Cabello",False,False,False,False,False
2235,2018,"Never Recover, Lil Baby and Gunna ft. Drake",False,False,False,False,False
2236,2018,"New Freezer, Rich The Kid feat. Kendrick Lamar",False,False,True,False,False
2237,2018,"New Patek, Lil Uzi Vert",False,True,False,False,False
2238,2018,"New Rules, Dua Lipa",False,False,False,False,False
2239,2018,"Nice For What, Drake",False,False,False,False,False
2240,2018,"No Brainer, DJ Khaled ft. Justin Bieber, Chance The Rapper & Quavo",False,False,False,False,False
2241,2018,"No Bystanders, Travis Scott",False,False,False,False,False
2242,2018,"No Excuses, Meghan Trainor",False,False,False,False,False
2243,2018,"No Limit, G-Eazy ft. A$AP Rocky & Cardi B",False,False,False,False,False
2244,2018,"No Mistakes, Kanye West",False,False,False,False,False
2245,2018,"No Stylist, French Montana feat. Drake",False,False,False,False,False
2246,2018,"No Tears Left To Cry, Ariana Grande",False,False,False,False,False
2247,2018,"Nonstop, Drake",False,False,False,True,False
2248,2018,"Normal, Eminem",False,False,False,False,False
2249,2018,"Not Alike, Eminem ft. Royce da 5'9",False,False,False,False,False
2250,2018,"On Me, Meek Mill ft. Cardi B",False,False,False,False,False
2251,2018,"Once An Addict (Interlude), J. Cole",False,False,False,False,False
2252,2018,"One Kiss, Calvin Harris & Dua Lipa",False,False,False,False,False
2253,2018,"One Number Away, Luke Combs",False,False,False,False,False
2254,2018,"Open Letter, Lil Wayne",False,False,False,False,False
2255,2018,"Otherside, Post Malone",False,False,False,False,False
2256,2018,"Outside Today, YoungBoy Never Broke Again",False,True,False,False,False
2257,2018,"Over Now, Post Malone",False,False,False,False,False
2258,2018,"Overdose, YoungBoy Never Broke Again",False,False,False,False,False
2259,2018,"Paranoid, Post Malone",False,False,True,False,False
2260,2018,"Peak, Drake",False,False,False,False,False
2261,2018,"Perfect, Ed Sheeran",False,False,False,False,False
2262,2018,"Photograph, J. Cole",False,False,False,False,False
2263,2018,"Plain Jane, A$AP Ferg",False,False,False,False,False
2264,2018,"Plug Walk, Rich The Kid",False,True,False,False,False
2265,2018,"Powerglide, Rae Sremmurd & Juicy J",False,False,False,False,False
2266,2018,"Praise The Lord (Da Shine), A$AP Rocky ft. Skepta",False,False,False,False,False
2267,2018,"Pray For Me, The Weeknd & Kendrick Lamar",False,False,False,False,False
2268,2018,"Psycho, Post Malone feat. Ty Dolla $ign",False,False,False,False,False
2269,2018,"Pure Cocaine, Lil Baby",True,False,False,False,False
2270,2018,"R.I.P. Screw, Travis Scott",False,False,False,False,False
2271,2018,"Rap Devil, Machine Gun Kelly",True,False,False,False,False
2272,2018,"Reborn, Kids See Ghosts",False,False,False,False,False
2273,2018,"Ric Flair Drip, Offset & Metro Boomin",False,True,False,False,False
2274,2018,"Rich & Sad, Post Malone",False,False,False,False,False
2275,2018,"Ring, Cardi B ft. Kehlani",False,False,False,False,False
2276,2018,"River, Eminem ft. Ed Sheeran",False,False,False,False,False
2277,2018,"Rockin' Around The Christmas Tree, Brenda Lee",False,False,False,False,False
2278,2018,"Rockstar, Post Malone feat. 21 Savage",False,False,False,False,False
2279,2018,"Roll In Peace, Kodak Black ft. XXXTentacion",False,False,False,False,False
2280,2018,"Rudolph The Red-Nosed Reindeer, Gene Autry",False,False,False,False,False
2281,2018,"Sad!, XXXTentacion",False,False,False,False,False
2282,2018,"Same Bitches, Post Malone feat. G-Eazy & YG",False,False,True,False,False
2283,2018,"Sandra's Rose, Drake",False,False,False,False,False
2284,2018,"Say Something, Justin Timberlake feat. Chris Stapleton",False,False,False,False,False
2285,2018,"Self Care, Mac Miller",False,False,False,False,False
2286,2018,"Shallow, Lady Gaga & Bradley Cooper",False,False,False,False,False
2287,2018,"Shape Of You, Ed Sheeran",False,False,False,False,False
2288,2018,"She Got The Best Of Me, Luke Combs",False,False,False,False,False
2289,2018,"Shoota, Playboi Carti feat. Lil Uzi Vert",True,False,True,False,False
2290,2018,"Sicko Mode, Travis Scott",False,False,False,False,True
2291,2018,"Silence, Marshmello ft. Khalid",False,False,False,False,False
2292,2018,"Simple, Florida Georgia Line",False,False,False,False,False
2293,2018,"Singles You Up, Jordan Davis",False,False,False,False,False
2294,2018,"Sit Next To Me, Foster The People",False,False,False,False,False
2295,2018,"Skeletons, Travis Scott",False,False,False,False,False
2296,2018,"Sky Walker, Miguel ft. Travis Scott",False,False,False,False,False
2297,2018,"Sleigh Ride, The Ronettes",False,False,False,False,False
2298,2018,"Sober, Demi Lovato",False,False,False,False,False
2299,2018,"Sorry Not Sorry, Demi Lovato",False,False,False,False,False
2300,2018,"Speechless, Dan + Shay",False,False,False,False,False
2301,2018,"Spoil My Night, Post Malone feat. Swae Lee",False,False,False,False,False
2302,2018,"Stargazing, Travis Scott",False,False,False,False,False
2303,2018,"Stay, Post Malone",False,False,False,False,False
2304,2018,"Stepping Stone, Eminem",False,True,False,False,False
2305,2018,"Stir Fry, Migos",False,False,False,False,False
2306,2018,"Stoopid, 6ix9ine feat. Bobby Shmurda",False,True,False,False,True
2307,2018,"Stop Trying To Be God, Travis Scott",False,False,False,False,False
2308,2018,"Summer Games, Drake",False,False,False,False,False
2309,2018,"Summertime Magic, Childish Gambino",False,False,False,False,False
2310,2018,"Sunflower, Post Malone & Swae Lee",False,False,False,False,False
2311,2018,"Sunrise, Sunburn, Sunset, Luke Bryan",False,False,False,False,False
2312,2018,"Survival, Drake",False,False,False,False,False
2313,2018,"TATI, 6ix9ine feat. DJ Spinking",False,False,False,False,False
2314,2018,"Taki Taki, DJ Snake ft. Selena Gomez, Ozuna & Cardi B",False,False,False,False,False
2315,2018,"Takin' Shots, Post Malone",False,True,False,False,False
2316,2018,"Taking A Walk, Trippie Redd",False,False,False,False,False
2317,2018,"Talk Up, Drake ft. Jay-Z",False,False,False,False,False
2318,2018,"Taste, Tyga feat. Offset",False,True,False,False,False
2319,2018,"Te Bote, Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",False,False,False,False,False
2320,2018,"Tequila, Dan + Shay",False,False,False,False,False
2321,2018,"Thank U, Next, Ariana Grande",False,False,False,False,False
2322,2018,"That's How You Feel, Drake",False,False,False,False,False
2323,2018,"That's What I Like, Bruno Mars",False,False,False,False,False
2324,2018,"The Champion, Carrie Underwood feat. Ludacris",False,False,False,False,False
2325,2018,"The Christmas Song (Merry Christmas To You), Nat ""King"" Cole",False,False,False,False,False
2326,2018,"The Cut Off, J. Cole ft. kiLL edward",False,False,False,False,False
2327,2018,"The Middle, Zedd, Maren Morris & Grey",False,False,False,False,False
2328,2018,"The Ringer, Eminem",False,False,False,False,True
2329,2018,"The Way Life Goes, Lil Uzi Vert ft. Nicki Minaj",False,False,False,False,False
2330,2018,"The Weekend, SZA",False,False,False,False,False
2331,2018,"This Is America, Childish Gambino",True,False,False,False,False
2332,2018,"Thriller [seasonal], Michael Jackson",False,False,False,True,False
2333,2018,"Thru Your Phone, Cardi B",False,False,False,False,True
2334,2018,"Thunder, Imagine Dragons",False,False,False,False,False
2335,2018,"Too Good At Goodbyes, Sam Smith",False,False,False,False,False
2336,2018,"Top Off, DJ Khaled ft. Jay Z, Future & B",False,False,False,False,False
2337,2018,"Trip, Ella Mai",False,False,False,False,False
2338,2018,"Try Me, The Weeknd",False,False,False,False,False
2339,2018,"Unforgettable, French Montana feat. Swae Lee",False,False,False,False,False
2340,2018,"Up Down, Morgan Wallen feat. Florida Georgia Line",False,False,False,False,False
2341,2018,"Uproar, Lil Wayne",True,False,False,False,False
2342,2018,"Uptown Vibes, Meek Mill ft. Fabolous & Anuel AA",False,False,False,False,False
2343,2018,"Venom, Eminem",False,False,False,False,False
2344,2018,"Violent Crimes, Kanye West",False,True,False,False,False
2345,2018,"Wait, Maroon 5",False,False,False,False,False
2346,2018,"Wake Me Up!, Avicii",False,False,False,False,False
2347,2018,"Wake Up In The Sky, Gucci Mane X Bruno Mars X Kodak Black",False,False,False,False,False
2348,2018,"Wake Up, Travis Scott",False,False,False,False,False
2349,2018,"Walk It Talk It, Migos ft. Drake",False,False,False,False,False
2350,2018,"Wasted Times, The Weeknd",False,False,False,False,False
2351,2018,"Watch, Travis Scott feat. Lil Uzi Vert & Kanye West",False,False,False,False,False
2352,2018,"What About Me, Lil Wayne ft. Sosamann",False,False,False,False,False
2353,2018,"What About Us, P!nk",False,False,False,False,False
2354,2018,"What Lovers Do, Maroon 5 ft. SZA",False,False,False,False,False
2355,2018,"What's Free, Meek Mill ft. Rick Ross & JAY-Z",False,False,False,False,False
2356,2018,"Whatever It Takes, Imagine Dragons",False,False,False,False,False
2357,2018,"White Christmas, Bing Crosby",False,False,False,False,False
2358,2018,"Who? What!, Travis Scott",False,True,False,False,False
2359,2018,"Whoa (Mind In Awe), XXXTentacion",False,False,False,False,False
2360,2018,"Window Pain (Outro), J. Cole",False,False,False,False,False
2361,2018,"Without Me, Halsey",False,False,False,False,False
2362,2018,"Wolves, Selena Gomez x Marshmello",False,False,False,False,False
2363,2018,"Wonderful Christmastime, Paul McCartney",False,False,False,False,False
2364,2018,"Wouldn't Leave, Kanye West feat. PARTYNEXTDOOR",False,False,False,False,False
2365,2018,"X, Nicky Jam x J Balvin",False,False,False,False,False
2366,2018,"X, ScHoolboy Q, 2 Chainz & Saudi",False,False,False,False,False
2367,2018,"Yes Indeed, Lil Baby & Drake",True,False,False,False,False
2368,2018,"Yikes, Kanye West",False,False,False,False,False
2369,2018,"Yosemite, Travis Scott",False,True,False,False,False
2370,2018,"You Make It Easy, Jason Aldean",False,False,False,False,False
2371,2018,"You Say, Lauren Daigle",False,False,False,False,False
2372,2018,"Young Dumb & Broke, Khalid",False,False,False,False,False
2373,2018,"Youngblood, 5 Seconds Of Summer",False,False,False,False,False
2374,2018,"Yours, Russell Dickerson",False,False,False,False,False
2375,2018,"ZEZE, Kodak Black ft. Travis Scott & Offset",False,False,False,False,False
2376,2018,"Zack And Codeine, Post Malone",False,False,False,False,False
2377,2019,"(There's No Place Like) Home For The Holidays, Perry Como",False,False,False,False,False
2378,2019,"10,000 Hours, Dan + Shay & Justin Bieber",False,False,False,False,False
2379,2019,"223's, YNW Melly & 9lokknine",True,False,False,False,False
2380,2019,"7 Rings, Ariana Grande",False,False,False,False,False
2381,2019,"A Holly Jolly Christmas, Burl Ives",False,False,False,False,False
2382,2019,"A Lot, 21 Savage",False,False,False,False,False
2383,2019,"A Thousand Bad Times, Post Malone",False,False,False,False,False
2384,2019,"Act Up, City Girls",False,False,False,False,False
2385,2019,"Adore You, Harry Styles",False,False,False,False,False
2386,2019,"All I Want For Christmas Is You, Mariah Carey",False,False,False,False,False
2387,2019,"All The Good Girls Go To Hell, Billie Eilish",False,False,False,False,False
2388,2019,"All To Myself, Dan + Shay",False,False,False,False,False
2389,2019,"Allergic, Post Malone",False,False,False,False,False
2390,2019,"Alone, Marshmello",False,False,False,False,False
2391,2019,"Always Remember Us This Way, Lady Gaga",False,False,False,False,False
2392,2019,"Antisocial, Ed Sheeran & Travis Scott",False,False,False,False,False
2393,2019,"Baby Shark, Pinkfong",False,False,False,False,False
2394,2019,"Baby, Lil Baby & DaBaby",False,False,False,False,False
2395,2019,"Backin' It Up, Pardison Fontaine feat Cardi B",False,False,False,False,False
2396,2019,"Bad Bad Bad, Young Thug feat. Lil Baby",True,True,True,False,False
2397,2019,"Bad Guy, Billie Eilish",False,False,False,False,False
2398,2019,"Bad Idea, Ariana Grande",False,False,False,False,False
2399,2019,"Ballin', Mustard ft. Roddy Ricch",False,False,False,False,False
2400,2019,"Bandit, Juice WRLD & YoungBoy Never Broke Again",False,False,False,False,False
2401,2019,"Be Alright, Dean Lewis",False,False,False,False,False
2402,2019,"Beautiful Crazy, Luke Combs",False,False,False,False,False
2403,2019,"Beautiful People, Ed Sheeran feat. Khalid",False,False,False,False,False
2404,2019,"Beautiful, Bazzi ft. Camila Cabello",False,False,False,False,False
2405,2019,"Beer Never Broke My Heart, Luke Combs",False,False,False,False,False
2406,2019,"Best Shot, Jimmie Allen",False,False,False,False,False
2407,2019,"Better Now, Post Malone",False,False,False,False,False
2408,2019,"Better, Khalid",False,False,False,False,False
2409,2019,"Blinding Lights, The Weeknd",False,False,False,False,False
2410,2019,"Bloodline, Ariana Grande",False,False,False,False,False
2411,2019,"Blue Christmas, Elvis Presley",False,False,False,False,False
2412,2019,"Bop, DaBaby",False,False,True,False,False
2413,2019,"Boy With Luv, BTS ft. Halsey",False,False,False,False,False
2414,2019,"Boyfriend, Ariana Grande & Social House",False,False,False,False,False
2415,2019,"Break Up With Your Girlfriend, I'm Bored, Ariana Grande",False,False,False,False,False
2416,2019,"Breathin, Ariana Grande",False,False,False,False,False
2417,2019,"Burning Man, Dierks Bentley ft. Brothers Osborne",False,False,False,False,False
2418,2019,"Bury A Friend, Billie Eilish",False,False,False,False,False
2419,2019,"Camelot, NLE Choppa",False,False,False,False,False
2420,2019,"Cash Sh*t, Megan Thee Stallion ft. DaBaby",False,False,False,False,False
2421,2019,"China, Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",False,False,False,False,False
2422,2019,"Christmas (Baby Please Come Home), Darlene Love",False,False,False,False,False
2423,2019,"Circles, Post Malone",False,False,False,False,False
2424,2019,"Close Friends, Lil Baby",False,False,False,False,False
2425,2019,"Close To Me, Ellie Goulding X Diplo ft. Swae Lee",False,False,False,False,False
2426,2019,"Closed On Sunday, Kanye West",False,False,False,False,True
2427,2019,"Clout, Offset feat. Cardi B",False,True,False,False,False
2428,2019,"Come Thru, Summer Walker & Usher",False,False,False,False,False
2429,2019,"Con Calma, Daddy Yankee and Katy Perry ft. Snow",False,False,False,False,False
2430,2019,"Cool, Jonas Brothers",False,False,True,False,False
2431,2019,"Cross Me, Ed Sheeran feat. Chance The Rapper & PnB Rock",False,False,False,False,False
2432,2019,"Cruel Summer, Taylor Swift",False,False,False,False,False
2433,2019,"Crushed Up, Future",False,False,False,False,False
2434,2019,"Dance Monkey, Tones & I",False,False,False,False,False
2435,2019,"Dancing With A Stranger, Sam Smith & Normani",False,False,False,False,False
2436,2019,"Dangerous, Meek Mill ft. Jeremih & PnB Rock",False,False,False,False,False
2437,2019,"Die For Me, Post Malone feat. Future & Halsey",False,False,False,False,False
2438,2019,"Don't Call Me Angel (Charlie's Angels), Ariana Grande, Miley Cyrus & Lana Del Rey",False,False,False,False,False
2439,2019,"Don't Start Now, Dua Lipa",False,False,False,False,False
2440,2019,"Drip Too Hard, Lil Baby & Gunna",False,False,False,False,False
2441,2019,"Drunk Me, Mitchell Tenpenny",False,False,False,False,False
2442,2019,"Earfquake, Tyler, The Creator",False,False,False,False,False
2443,2019,"Earth, Lil Dicky",False,False,False,False,False
2444,2019,"Easier, 5 Seconds Of Summer",False,False,False,False,False
2445,2019,"Eastside, Benny Blanco, Halsey & Khalid",False,False,False,False,False
2446,2019,"Empty, Juice WRLD",True,False,False,False,False
2447,2019,"Enemies, Post Malone feat. DaBaby",False,False,False,False,False
2448,2019,"Envy Me, Calboy",False,False,False,False,False
2449,2019,"Even Though I'm Leaving, Luke Combs",False,False,False,False,False
2450,2019,"Every Hour, Kanye West feat. Sunday Service Choir",False,False,False,False,False
2451,2019,"Every Little Thing, Russell Dickerson",False,False,False,False,False
2452,2019,"Everything I Wanted, Billie Eilish",False,False,False,False,False
2453,2019,"Everything We Need, Kanye West feat. Ty Dolla $ign & Ant Clemons",False,False,False,False,False
2454,2019,"Eyes On You, Chase Rice",False,False,False,False,False
2455,2019,"Fake Smile, Ariana Grande",False,False,False,False,False
2456,2019,"Falling, Trevor Daniel",False,False,False,False,False
2457,2019,"Fast, Juice WRLD",False,False,False,False,False
2458,2019,"Feliz Navidad, Jose Feliciano",False,False,False,False,False
2459,2019,"First Off, Future ft. Travis Scott",False,False,False,False,False
2460,2019,"Follow God, Kanye West",False,False,False,False,False
2461,2019,"Futsal Shuffle 2020, Lil Uzi Vert",False,False,False,False,False
2462,2019,"Ghostin, Ariana Grande",False,False,False,False,False
2463,2019,"Girl Like You, Jason Aldean",False,False,False,False,False
2464,2019,"Girl, Maren Morris",False,False,False,False,False
2465,2019,"Girls Like You, Maroon 5 ft. Cardi B",False,False,False,False,False
2466,2019,"Girls Need Love, Summer Walker x Drake",False,False,False,False,False
2467,2019,"Go Loko, YG, Tyga & Jon Z",False,True,False,False,False
2468,2019,"God Is, Kanye West",False,False,False,False,True
2469,2019,"God's Country, Blake Shelton",False,False,False,False,False
2470,2019,"Going Bad, Meek Mill ft. Drake",False,False,False,False,False
2471,2019,"Gold Roses, Rick Ross feat. Drake",False,False,False,False,False
2472,2019,"Good As Hell, Lizzo",False,False,False,False,False
2473,2019,"Good As You, Kane Brown",False,False,False,False,False
2474,2019,"Good Girl, Dustin Lynch",False,False,False,False,False
2475,2019,"Good Vibes, Chris Janson",False,False,False,False,False
2476,2019,"Goodbyes, Post Malone feat. Young Thug",False,False,False,False,False
2477,2019,"Graveyard, Halsey",False,False,False,False,False
2478,2019,"Happier, Marshmello & Bastille",False,False,False,False,False
2479,2019,"Happy Holiday / The Holiday Season, Andy Williams",False,False,False,False,False
2480,2019,"Happy Xmas (War Is Over), John & Yoko/The Plastic Ono Band With The Harlem Community Choir",False,False,False,False,False
2481,2019,"Hear Me Calling, Juice WRLD",False,False,False,False,False
2482,2019,"Heartless, The Weeknd",False,False,False,False,False
2483,2019,"Heat, Chris Brown ft. Gunna",False,False,False,False,False
2484,2019,"Here Comes Santa Claus (Down Santa Claus Lane), Gene Autry",False,False,False,False,False
2485,2019,"Here Tonight, Brett Young",False,False,False,False,False
2486,2019,"Here With Me, Marshmello ft. CHVRCHES",False,False,False,False,False
2487,2019,"Hey Look Ma, I Made It, Panic! At The Disco",False,False,False,False,False
2488,2019,"High Hopes, Panic! At The Disco",False,False,False,False,False
2489,2019,"Higher, DJ Khaled ft. Nipsey Hussle & John Legend",False,False,False,False,False
2490,2019,"Highest In The Room, Travis Scott",False,False,False,False,False
2491,2019,"Holly Jolly Christmas, Burl Ives",False,False,False,False,False
2492,2019,"Hollywood's Bleeding, Post Malone",False,False,False,False,False
2493,2019,"Homicide, Logic ft. Eminem",False,False,False,False,False
2494,2019,"Hot Girl Bummer, blackbear",False,True,False,False,False
2495,2019,"Hot Girl Summer, Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",False,False,False,False,False
2496,2019,"Hot, Young Thug feat. Gunna",False,True,False,False,False
2497,2019,"How Do You Sleep?, Sam Smith",False,False,False,False,False
2498,2019,"I Don't Care, Ed Sheeran & Justin Bieber",False,False,False,False,False
2499,2019,"I Don't Know About You, Chris Lane",False,False,False,False,False
2500,2019,"I Forgot That You Existed, Taylor Swift",False,False,False,False,False
2501,2019,"I Like It, Cardi B, Bad Bunny & J. Balvin",False,False,False,False,False
2502,2019,"I'm Gonna Be, Post Malone",False,False,False,False,False
2503,2019,"I, Lil Skies",False,False,False,False,False
2504,2019,"If I Can't Have You, Shawn Mendes",False,False,False,False,False
2505,2019,"Imagine, Ariana Grande",False,True,False,False,False
2506,2019,"In My Head, Ariana Grande",False,False,False,False,False
2507,2019,"Into The Unknown, Idina Menzel & Aurora",False,False,False,False,False
2508,2019,"Intro, DaBaby",False,False,False,False,True
2509,2019,"It's Beginning To Look A Lot Like Christmas, Perry Como & the Fontane Sisters",False,False,False,False,False
2510,2019,"It's The Most Wonderful Time Of The Year, Andy Williams",False,False,False,False,False
2511,2019,"Jerry Sprunger, Tory Lanez & T-Pain",False,False,False,False,False
2512,2019,"Jingle Bell Rock, Bobby Helms",False,False,False,False,False
2513,2019,"Jingle Bells, Frank Sinatra",False,False,False,False,False
2514,2019,"Juicy, Doja Cat & Tyga",False,False,False,False,False
2515,2019,"Just Us, DJ Khaled ft. SZA",False,False,False,False,False
2516,2019,"Keanu Reeves, Logic",False,False,False,False,False
2517,2019,"Kill This Love, BLACKPINK",False,False,False,False,False
2518,2019,"Knockin' Boots, Luke Bryan",False,False,False,False,False
2519,2019,"Last Christmas, Wham!",False,False,False,False,False
2520,2019,"Leave Me Alone, Flipp Dinero",False,False,False,False,False
2521,2019,"Legacy, Offset feat. Travis Scott & 21 Savage",False,True,False,False,False
2522,2019,"Legends, Juice WRLD",False,False,False,False,False
2523,2019,"Let It Snow, Let It Snow, Let It Snow, Dean Martin",False,False,False,False,False
2524,2019,"Lights Up, Harry Styles",False,False,False,False,False
2525,2019,"Lonely Child, YoungBoy Never Broke Again",False,False,False,False,False
2526,2019,"Look At Her Now, Selena Gomez",False,False,False,False,False
2527,2019,"Look Back At It, A Boogie Wit Da Hoodie",False,False,False,False,False
2528,2019,"Look What God Gave Her, Thomas Rhett",False,False,False,False,False
2529,2019,"Lose You To Love Me, Selena Gomez",False,False,False,False,False
2530,2019,"Lost In The Fire, Gesaffelstein & The Weeknd",False,False,False,False,False
2531,2019,"Love Ain't, Eli Young Band",False,False,False,False,False
2532,2019,"Love Lies, Khalid & Normani",False,False,False,False,False
2533,2019,"Love You Too Late, Cole Swindell",False,False,False,False,False
2534,2019,"Lover, Taylor Swift",False,False,False,False,True
2535,2019,"Lucid Dreams, Juice WRLD",False,False,False,False,False
2536,2019,"ME!, Taylor Swift feat. Brendon Urie",False,False,False,False,False
2537,2019,"MIA, Bad Bunny ft. Drake",False,False,False,False,False
2538,2019,"Make Up, Ariana Grande",False,False,False,False,False
2539,2019,"Megatron, Nicki Minaj",False,False,False,False,False
2540,2019,"Memories, Maroon 5",False,False,False,False,False
2541,2019,"Middle Child, J. Cole",False,False,False,True,False
2542,2019,"Millionaire, Chris Stapleton",False,False,False,False,False
2543,2019,"Miss Americana & The Heartbreak Prince, Taylor Swift",False,False,False,False,False
2544,2019,"Miss Me More, Kelsea Ballerini",False,False,False,False,False
2545,2019,"Mixed Personalities, YNW Melly feat. Kanye West",False,False,False,False,False
2546,2019,"Mo Bamba, Sheck Wes",True,False,False,False,False
2547,2019,"Money In The Grave, Drake ft. Rick Ross",False,False,False,False,False
2548,2019,"Money, Cardi B",False,True,False,False,False
2549,2019,"Motivation, Normani",False,False,False,False,False
2550,2019,"Murder On My Mind, YNW Melly",False,False,False,False,True
2551,2019,"My Strange Addiction, Billie Eilish",False,False,False,False,False
2552,2019,"My Type, Saweetie",False,True,False,False,False
2553,2019,"NASA, Ariana Grande",False,False,False,False,False
2554,2019,"Natural, Imagine Dragons",False,False,False,False,False
